date,price_spain,price_france,price_portugal,spread_fr_es,spread_pt_es
2021-09-07,127.35583333333334,123.69,127.35583333333334,-3.665833333333339,0.0
2021-09-08,135.65416666666667,122.38708333333334,135.65416666666667,-13.267083333333332,0.0
2021-09-09,141.7125,131.76208333333332,141.7125,-9.950416666666683,0.0
2021-09-10,152.31958333333333,137.23875,152.31958333333333,-15.080833333333317,0.0
2021-09-11,150.77916666666667,129.15125,150.77916666666667,-21.627916666666664,0.0
2021-09-12,144.17791666666668,109.56041666666665,144.17791666666668,-34.61750000000002,0.0
2021-09-13,154.15666666666667,139.41375,154.15666666666667,-14.742916666666673,0.0
2021-09-14,153.43,145.51541666666665,153.43,-7.914583333333354,0.0
2021-09-15,172.78333333333333,166.82541666666665,172.78333333333333,-5.9579166666666765,0.0
2021-09-16,188.17666666666665,169.36249999999998,188.17666666666665,-18.814166666666665,0.0
2021-09-17,166.29,157.85166666666666,166.29,-8.438333333333333,0.0
2021-09-18,159.36833333333334,139.66875000000002,159.36833333333334,-19.699583333333322,0.0
2021-09-19,146.57416666666668,98.59458333333333,155.56791666666666,-47.97958333333335,8.993749999999977
2021-09-20,156.74791666666667,153.25125,156.74791666666667,-3.4966666666666697,0.0
2021-09-21,150.25666666666666,147.66125,150.25666666666666,-2.595416666666665,0.0
2021-09-22,175.87208333333334,149.73625,175.39,-26.135833333333323,-0.48208333333334963
2021-09-23,165.19,143.80958333333334,165.19,-21.38041666666666,0.0
2021-09-24,172.96624999999997,147.58416666666668,172.96624999999997,-25.3820833333333,0.0
2021-09-25,166.35916666666665,146.37625,167.58124999999998,-19.982916666666654,1.2220833333333303
2021-09-26,160.41583333333332,125.71750000000002,162.2175,-34.69833333333331,1.8016666666666765
2021-09-27,174.6833333333333,146.21208333333334,174.6833333333333,-28.47124999999997,0.0
2021-09-28,182.7125,159.82500000000002,182.7125,-22.88749999999999,0.0
2021-09-29,189.8983333333333,150.57958333333332,189.8983333333333,-39.318749999999994,0.0
2021-09-30,189.82583333333332,165.56791666666666,189.82583333333332,-24.25791666666666,0.0
2021-10-01,216.00833333333333,141.80583333333334,216.00833333333333,-74.20249999999999,0.0
2021-10-02,173.64916666666667,101.61166666666666,173.64916666666667,-72.03750000000001,0.0
2021-10-03,111.60125,64.53041666666667,111.60125,-47.070833333333326,0.0
2021-10-04,186.45749999999998,156.35708333333335,186.45749999999998,-30.100416666666632,0.0
2021-10-05,203.68208333333334,159.80458333333334,203.68208333333334,-43.8775,0.0
2021-10-06,228.5925,182.15291666666667,228.5925,-46.43958333333333,0.0
2021-10-07,288.5254166666667,298.3225,288.5254166666667,9.797083333333319,0.0
2021-10-08,229.20375,203.56208333333333,229.20375,-25.64166666666668,0.0
2021-10-09,226.21,182.82708333333335,226.21,-43.38291666666666,0.0
2021-10-10,175.64041666666665,149.2425,175.90916666666666,-26.397916666666646,0.26875000000001137
2021-10-11,184.47916666666666,182.99791666666667,184.47916666666666,-1.4812499999999886,0.0
2021-10-12,184.29416666666665,188.47,184.73749999999998,4.175833333333344,0.44333333333332803
2021-10-13,185.73583333333332,194.28041666666664,185.73583333333332,8.544583333333321,0.0
2021-10-14,215.63,199.51833333333332,215.63,-16.11166666666668,0.0
2021-10-15,231.81708333333333,214.12208333333334,231.81708333333333,-17.694999999999993,0.0
2021-10-16,226.92916666666667,189.76375,226.92916666666667,-37.16541666666669,0.0
2021-10-17,209.62541666666667,165.97416666666666,209.62541666666667,-43.651250000000005,0.0
2021-10-18,227.45041666666668,198.33875,227.45041666666668,-29.11166666666668,0.0
2021-10-19,207.13916666666668,164.07083333333333,207.13916666666668,-43.06833333333336,0.0
2021-10-20,201.39958333333334,101.085,201.39958333333334,-100.31458333333335,0.0
2021-10-21,207.92458333333332,151.90375,207.92458333333332,-56.020833333333314,0.0
2021-10-22,203.54458333333332,209.65333333333334,203.54458333333332,6.108750000000015,0.0
2021-10-23,211.2125,208.70416666666665,211.2125,-2.508333333333354,0.0
2021-10-24,213.28916666666666,168.54416666666665,213.28916666666666,-44.745000000000005,0.0
2021-10-25,225.36249999999998,206.43875,225.36249999999998,-18.923749999999984,0.0
2021-10-26,215.83375,215.6775,215.83375,-0.15625,0.0
2021-10-27,226.15291666666667,204.44625,226.15291666666667,-21.706666666666678,0.0
2021-10-28,205.045,193.45666666666668,205.045,-11.58833333333331,0.0
2021-10-29,175.82708333333335,152.56,175.82708333333335,-23.267083333333346,0.0
2021-10-30,124.52625,120.495,124.52625,-4.03125,0.0
2021-10-31,78.9956,78.9956,78.9956,0.0,0.0
2021-11-01,91.19625,92.36708333333333,91.19625,1.17083333333332,0.0
2021-11-02,145.94833333333335,203.94833333333335,145.94833333333335,58.0,0.0
2021-11-03,154.29333333333332,186.05583333333334,154.29333333333332,31.762500000000017,0.0
2021-11-04,171.9125,178.85333333333335,171.9125,6.940833333333359,0.0
2021-11-05,171.44958333333332,188.25375,171.44958333333332,16.804166666666674,0.0
2021-11-06,157.42916666666667,164.51458333333332,157.42916666666667,7.085416666666646,0.0
2021-11-07,131.49791666666667,136.93083333333334,132.49291666666667,5.432916666666671,0.9950000000000045
2021-11-08,167.67249999999999,210.23333333333335,167.67249999999999,42.56083333333336,0.0
2021-11-09,178.45208333333335,190.22041666666667,178.45208333333335,11.768333333333317,0.0
2021-11-10,199.28,232.39541666666665,199.28,33.11541666666665,0.0
2021-11-11,183.20583333333332,187.89,183.20583333333332,4.68416666666667,0.0
2021-11-12,185.01874999999998,186.3658333333333,185.01874999999998,1.3470833333333303,0.0
2021-11-13,180.475,170.01208333333332,180.475,-10.462916666666672,0.0
2021-11-14,172.47208333333333,172.05458333333334,172.47208333333333,-0.41749999999998977,0.0
2021-11-15,180.57291666666666,228.06375,180.88208333333333,47.49083333333334,0.3091666666666697
2021-11-16,194.22583333333333,236.9595833333333,194.22583333333333,42.733749999999986,0.0
2021-11-17,194.84124999999997,214.24458333333334,194.84124999999997,19.403333333333364,0.0
2021-11-18,226.9425,238.2891666666667,225.11833333333334,11.346666666666692,-1.824166666666656
2021-11-19,228.84208333333333,243.74416666666664,228.47333333333333,14.902083333333309,-0.3687500000000057
2021-11-20,218.46083333333334,231.1291666666667,218.46083333333334,12.66833333333335,0.0
2021-11-21,229.61625,226.67041666666668,229.61625,-2.9458333333333258,0.0
2021-11-22,236.50708333333333,251.84333333333333,236.50708333333333,15.336250000000007,0.0
2021-11-23,225.57500000000002,270.21208333333334,225.57500000000002,44.63708333333332,0.0
2021-11-24,225.70375,295.82041666666663,225.70375,70.11666666666662,0.0
2021-11-25,228.41708333333335,302.14375,228.41708333333335,73.72666666666666,0.0
2021-11-26,227.59333333333333,275.15833333333336,227.59333333333333,47.565000000000026,0.0
2021-11-27,204.3529166666667,220.0925,204.3529166666667,15.739583333333314,0.0
2021-11-28,201.4154166666667,204.21416666666667,201.4154166666667,2.798749999999984,0.0
2021-11-29,214.99708333333334,301.11875000000003,214.99708333333334,86.1216666666667,0.0
2021-11-30,274.5570833333333,271.985,277.5520833333333,-2.572083333333296,2.9950000000000045
2021-12-01,247.2095833333333,280.09499999999997,247.2095833333333,32.88541666666666,0.0
2021-12-02,220.6604166666667,277.7654166666667,220.6604166666667,57.10499999999999,0.0
2021-12-03,226.1470833333333,299.21875,226.1470833333333,73.07166666666669,0.0
2021-12-04,220.89791666666667,222.17083333333335,220.89791666666667,1.2729166666666742,0.0
2021-12-05,101.97250000000001,221.00250000000003,101.97250000000001,119.03000000000002,0.0
2021-12-06,209.78291666666667,282.52125,212.24125,72.73833333333334,2.458333333333343
2021-12-07,211.80583333333334,258.6454166666667,211.80583333333334,46.83958333333334,0.0
2021-12-08,108.72666666666667,247.42499999999998,108.72666666666667,138.69833333333332,0.0
2021-12-09,216.73708333333332,287.5004166666667,216.73708333333332,70.76333333333338,0.0
2021-12-10,208.40708333333336,247.18541666666667,208.40708333333336,38.77833333333331,0.0
2021-12-11,239.5325,249.46541666666667,239.5325,9.93291666666667,0.0
2021-12-12,256.97583333333336,250.85375,256.97583333333336,-6.122083333333364,0.0
2021-12-13,268.20750000000004,300.69208333333336,268.20750000000004,32.48458333333332,0.0
2021-12-14,287.77625,329.2725,287.77625,41.496249999999975,0.0
2021-12-15,291.7275,346.28125,291.7275,54.55374999999998,0.0
2021-12-16,302.4845833333333,353.0916666666667,302.4845833333333,50.60708333333338,0.0
2021-12-17,309.19625,341.2366666666667,309.19625,32.04041666666666,0.0
2021-12-18,306.32958333333335,315.80125,306.32958333333335,9.471666666666636,0.0
2021-12-19,319.62833333333333,343.15958333333333,319.62833333333333,23.53125,0.0
2021-12-20,339.8391666666667,382.07708333333335,339.8391666666667,42.23791666666665,0.0
2021-12-21,327.37958333333336,442.8808333333333,327.37958333333336,115.50124999999997,0.0
2021-12-22,360.02416666666664,452.94,360.02416666666664,92.91583333333335,0.0
2021-12-23,383.67249999999996,416.4395833333333,383.67249999999996,32.767083333333346,0.0
2021-12-24,311.01666666666665,319.5258333333333,311.01666666666665,8.509166666666658,0.0
2021-12-25,226.41625,218.11166666666668,226.41625,-8.304583333333312,0.0
2021-12-26,188.52625,185.37166666666667,188.6875,-3.154583333333335,0.16124999999999545
2021-12-27,96.07833333333333,161.0825,96.09666666666668,65.00416666666668,0.01833333333334508
2021-12-28,104.36416666666666,101.63791666666667,104.88,-2.726249999999993,0.5158333333333331
2021-12-29,181.08833333333334,155.60333333333332,181.08833333333334,-25.485000000000014,0.0
2021-12-30,200.68166666666664,105.74458333333332,200.68166666666664,-94.93708333333332,0.0
2021-12-31,140.82125,120.01875,140.82125,-20.802499999999995,0.0
2022-01-01,122.62916666666666,87.08083333333333,122.62916666666666,-35.54833333333333,0.0
2022-01-02,136.96833333333333,49.11625,137.75041666666667,-87.85208333333333,0.7820833333333326
2022-01-03,150.49833333333333,92.12208333333332,150.49833333333333,-58.37625000000001,0.0
