date,demand_mwh_day,demand_mean_mw,demand_peak_mw,demand_peak_hour
2023-07-09,582033.25,24251.385416666668,28969.25,20
2023-07-10,731510.5,30479.604166666668,34489.0,12
2023-07-11,770104.25,32087.677083333332,36184.0,12
2023-07-12,760496.75,31687.364583333332,35387.25,14
2023-07-13,748330.75,31180.447916666668,34635.0,12
2023-07-14,746371.75,31098.822916666668,35008.25,11
2023-07-15,643971.0,26832.125,29292.5,19
2023-07-16,591779.0,24657.458333333332,29107.75,20
2023-07-17,734379.0,30599.125,34739.5,15
2023-07-18,778354.5,32431.4375,36796.5,15
2023-07-19,785961.25,32748.385416666668,37071.5,12
2023-07-20,766873.75,31953.072916666668,35845.5,11
2023-07-21,723236.25,30134.84375,33347.75,12
2023-07-22,626554.75,26106.447916666668,28854.75,19
2023-07-23,598520.75,24938.364583333332,29820.5,20
2023-07-24,702372.5,29265.520833333332,33086.75,11
2023-07-25,668040.5,27835.020833333332,30608.75,19
2023-07-26,684973.25,28540.552083333332,31254.75,11
2023-07-27,698854.5,29118.9375,32223.0,11
2023-07-28,687275.0,28636.458333333332,31547.25,11
2023-07-29,625289.5,26053.729166666668,29034.75,19
2023-07-30,595802.25,24825.09375,29154.75,20
2023-07-31,688069.75,28669.572916666668,31982.25,12
2023-08-01,698043.0,29085.125,32399.75,12
2023-08-02,713615.75,29733.989583333332,33253.25,12
2023-08-03,687416.0,28642.333333333332,31827.5,11
2023-08-04,638983.75,26624.322916666668,29042.25,11
2023-08-05,568216.25,23675.677083333332,26844.0,19
2023-08-06,548828.75,22867.864583333332,27329.25,20
2023-08-07,635766.75,26490.28125,30191.75,19
2023-08-08,665267.5,27719.479166666668,31404.0,19
2023-08-09,684907.0,28537.791666666668,31963.0,19
2023-08-10,695894.75,28995.614583333332,32717.25,12
2023-08-11,682723.25,28446.802083333332,31864.25,12
2023-08-12,620668.25,25861.177083333332,29703.75,19
2023-08-13,581779.0,24240.791666666668,28755.0,19
2023-08-14,625855.5,26077.3125,29751.75,19
2023-08-15,573960.25,23915.010416666668,28013.25,19
2023-08-16,654071.25,27252.96875,31035.25,19
2023-08-17,653884.5,27245.1875,31176.5,19
2023-08-18,653511.25,27229.635416666668,30841.75,19
2023-08-19,610618.75,25442.447916666668,29702.75,19
2023-08-20,599637.0,24984.875,29739.75,19
2023-08-21,716233.5,29843.0625,34619.5,19
2023-08-22,735687.75,30653.65625,34890.5,19
2023-08-23,749303.5,31220.979166666668,35289.25,17
2023-08-24,750091.25,31253.802083333332,35453.5,15
2023-08-25,736402.0,30683.416666666668,34660.0,12
2023-08-26,648105.5,27004.395833333332,29863.0,19
2023-08-27,543782.0,22657.583333333332,26102.5,19
2023-08-28,619560.25,25815.010416666668,29941.5,19
2023-08-29,637017.0,26542.375,30246.75,19
2023-08-30,644365.5,26848.5625,30330.5,19
2023-08-31,648970.0,27040.416666666668,31172.25,19
2023-09-01,657125.5,27380.229166666668,30574.75,18
2023-09-02,568353.25,23681.385416666668,26325.25,19
2023-09-03,524008.75,21833.697916666668,25936.75,19
2023-09-04,636801.75,26533.40625,30352.0,19
2023-09-05,653677.0,27236.541666666668,31108.5,19
2023-09-06,665938.25,27747.427083333332,31435.5,19
2023-09-07,671359.5,27973.3125,31453.0,18
2023-09-08,648540.75,27022.53125,30083.5,11
2023-09-09,577107.0,24046.125,27609.5,19
2023-09-10,539954.25,22498.09375,27135.5,19
2023-09-11,630066.5,26252.770833333332,29904.0,19
2023-09-12,654765.75,27281.90625,31061.5,19
2023-09-13,655662.5,27319.270833333332,31064.0,19
2023-09-14,664080.5,27670.020833333332,31414.25,18
2023-09-15,655134.25,27297.260416666668,30607.5,11
2023-09-16,560844.25,23368.510416666668,26878.0,19
2023-09-17,526601.5,21941.729166666668,26307.0,19
2023-09-18,619221.0,25800.875,30160.5,19
2023-09-19,634134.25,26422.260416666668,30182.5,18
2023-09-20,628723.25,26196.802083333332,30582.5,18
2023-09-21,623918.0,25996.583333333332,29908.5,18
2023-09-22,606265.25,25261.052083333332,28726.75,18
2023-09-23,528588.5,22024.520833333332,25893.75,19
2023-09-24,499537.5,20814.0625,25803.75,19
2023-09-25,600340.75,25014.197916666668,29892.5,18
2023-09-26,628298.5,26179.104166666668,31185.75,18
2023-09-27,636550.25,26522.927083333332,31278.0,18
2023-09-28,641965.25,26748.552083333332,31709.5,18
2023-09-29,639039.0,26626.625,30805.75,18
2023-09-30,563185.0,23466.041666666668,27387.75,18
2023-10-01,527709.75,21987.90625,26774.25,18
2023-10-02,633257.25,26385.71875,31520.75,18
2023-10-03,644375.5,26848.979166666668,31897.25,18
2023-10-04,646502.75,26937.614583333332,31945.25,18
2023-10-05,647471.25,26977.96875,31860.5,18
2023-10-06,648354.5,27014.770833333332,31547.5,18
2023-10-07,566813.5,23617.229166666668,27541.5,18
2023-10-08,526932.25,21955.510416666668,26446.75,18
2023-10-09,616252.5,25677.1875,30814.25,18
2023-10-10,632600.25,26358.34375,31241.0,18
2023-10-11,625793.0,26074.708333333332,30106.5,18
2023-10-12,526637.5,21943.229166666668,26140.75,18
2023-10-13,565432.5,23559.6875,27953.25,18
2023-10-14,528319.5,22013.3125,25270.75,18
2023-10-15,498215.0,20758.958333333332,25350.25,19
2023-10-16,608059.0,25335.791666666668,30151.0,18
2023-10-17,632240.5,26343.354166666668,31037.0,18
2023-10-18,633070.5,26377.9375,30933.0,18
2023-10-19,639278.25,26636.59375,30873.75,18
2023-10-20,612397.5,25516.5625,29368.5,18
2023-10-21,529694.5,22070.604166666668,25882.75,18
2023-10-22,506457.0,21102.375,25801.75,19
2023-10-23,613263.75,25552.65625,30412.0,18
2023-10-24,617241.5,25718.395833333332,30876.75,18
2023-10-25,627601.5,26150.0625,30891.5,18
2023-10-26,641179.5,26715.8125,31212.0,18
2023-10-27,628494.0,26187.25,30014.0,18
2023-10-28,550011.0,22917.125,26739.5,18
2023-10-29,519656.75,21652.364583333332,27231.25,18
2023-10-30,617289.5,25720.395833333332,31282.5,19
2023-10-31,633479.75,26394.989583333332,31472.0,18
2023-11-01,546297.75,22762.40625,26952.75,19
2023-11-02,635669.75,26486.239583333332,31866.75,18
2023-11-03,639201.0,26633.375,31175.25,18
2023-11-04,572845.75,23868.572916666668,27514.25,19
2023-11-05,525768.0,21907.0,27442.75,19
2023-11-06,633765.75,26406.90625,32671.75,19
2023-11-07,653431.75,27226.322916666668,32860.75,19
2023-11-08,665124.75,27713.53125,33244.25,19
2023-11-09,655534.0,27313.916666666668,32650.25,19
2023-11-10,654725.75,27280.239583333332,31832.25,19
2023-11-11,577839.75,24076.65625,27778.5,19
2023-11-12,529269.5,22052.895833333332,26981.0,19
2023-11-13,630674.5,26278.104166666668,31463.75,19
2023-11-14,641414.5,26725.604166666668,31571.75,19
2023-11-15,645989.5,26916.229166666668,31978.75,19
2023-11-16,653289.5,27220.395833333332,31513.0,19
2023-11-17,640021.75,26667.572916666668,30972.0,18
2023-11-18,566023.5,23584.3125,26809.75,19
2023-11-19,524950.0,21872.916666666668,26787.0,19
2023-11-20,632946.75,26372.78125,31501.25,19
2023-11-21,648483.25,27020.135416666668,32117.5,19
2023-11-22,659633.25,27484.71875,32816.0,19
2023-11-23,668836.25,27868.177083333332,33300.75,19
2023-11-24,666758.25,27781.59375,32241.5,19
2023-11-25,593744.75,24739.364583333332,28603.75,19
2023-11-26,561338.5,23389.104166666668,28658.75,19
2023-11-27,674531.5,28105.479166666668,33565.25,19
2023-11-28,693048.75,28877.03125,33912.75,19
2023-11-29,686698.75,28612.447916666668,33645.0,19
2023-11-30,682737.25,28447.385416666668,33094.0,19
2023-12-01,676888.25,28203.677083333332,32289.75,19
2023-12-02,602765.75,25115.239583333332,29118.5,19
2023-12-03,581810.25,24242.09375,30091.5,20
2023-12-04,702119.75,29254.989583333332,35220.0,19
2023-12-05,713436.75,29726.53125,35039.0,18
2023-12-06,629782.75,26240.947916666668,31411.5,19
2023-12-07,655964.25,27331.84375,31700.0,17
2023-12-08,594099.25,24754.135416666668,29060.75,20
2023-12-09,589256.25,24552.34375,28628.0,19
2023-12-10,562382.75,23432.614583333332,28591.0,19
2023-12-11,667303.0,27804.291666666668,33101.5,18
2023-12-12,686176.5,28590.6875,33335.0,19
2023-12-13,692214.5,28842.270833333332,33833.0,19
2023-12-14,697558.25,29064.927083333332,34398.5,19
2023-12-15,695303.75,28970.989583333332,33740.25,19
2023-12-16,622253.25,25927.21875,30335.75,19
2023-12-17,598401.0,24933.375,31002.5,19
2023-12-18,720010.75,30000.447916666668,36258.5,19
2023-12-19,728161.25,30340.052083333332,36150.0,19
2023-12-20,731816.75,30492.364583333332,36292.0,19
2023-12-21,709907.0,29579.458333333332,35107.75,19
2023-12-22,676621.25,28192.552083333332,32725.5,19
2023-12-23,594534.0,24772.25,29547.25,20
2023-12-24,556069.5,23169.5625,28753.25,18
2023-12-25,515801.75,21491.739583333332,27104.75,20
2023-12-26,619453.0,25810.541666666668,31824.5,19
2023-12-27,658711.25,27446.302083333332,33274.75,19
2023-12-28,667015.0,27792.291666666668,32973.5,19
2023-12-29,656564.0,27356.833333333332,31958.25,17
2023-12-30,586967.0,24456.958333333332,29649.5,20
2023-12-31,561371.5,23390.479166666668,29132.75,18
2024-01-01,518952.25,21623.010416666668,27522.25,20
2024-01-02,657103.25,27379.302083333332,33049.0,19
2024-01-03,676591.25,28191.302083333332,33253.0,19
2024-01-04,683190.5,28466.270833333332,32929.25,19
2024-01-05,649664.0,27069.333333333332,31124.5,9
2024-01-06,567172.75,23632.197916666668,28816.0,20
2024-01-07,589816.5,24575.6875,31466.0,20
2024-01-08,736877.0,30703.208333333332,37872.5,19
2024-01-09,768141.0,32005.875,37944.5,19
2024-01-10,771789.5,32157.895833333332,37310.75,19
2024-01-11,760673.0,31694.708333333332,37709.25,19
2024-01-12,759326.25,31638.59375,37227.0,18
2024-01-13,672248.0,28010.333333333332,32469.75,19
2024-01-14,614013.5,25583.895833333332,31453.25,20
2024-01-15,725636.75,30234.864583333332,35799.0,19
2024-01-16,723854.0,30160.583333333332,35329.5,19
2024-01-17,709954.5,29581.4375,34530.5,19
2024-01-18,702719.75,29279.989583333332,34327.5,19
2024-01-19,725390.75,30224.614583333332,34723.25,18
2024-01-20,641031.75,26709.65625,31040.25,19
2024-01-21,600068.0,25002.833333333332,30874.0,19
2024-01-22,712061.0,29669.208333333332,35789.25,19
2024-01-23,714190.0,29757.916666666668,35428.25,19
2024-01-24,702337.0,29264.041666666668,34535.5,19
2024-01-25,696029.5,29001.229166666668,34471.25,19
2024-01-26,685166.0,28548.583333333332,32829.75,19
2024-01-27,597936.25,24914.010416666668,28974.25,19
2024-01-28,560279.0,23344.958333333332,29055.0,20
2024-01-29,676465.75,28186.072916666668,34152.25,19
2024-01-30,696128.25,29005.34375,34406.5,19
2024-01-31,699917.25,29163.21875,34230.75,19
2024-02-01,688678.25,28694.927083333332,34011.25,19
2024-02-02,679133.25,28297.21875,33037.0,19
2024-02-03,600017.5,25000.729166666668,29167.0,20
2024-02-04,561649.75,23402.072916666668,29441.75,20
2024-02-05,681624.5,28401.020833333332,34898.0,19
2024-02-06,693065.25,28877.71875,34004.75,19
2024-02-07,699002.0,29125.083333333332,34954.25,19
2024-02-08,707592.75,29483.03125,35244.0,19
2024-02-09,705448.25,29393.677083333332,33429.5,19
2024-02-10,611093.5,25462.229166666668,29459.0,20
2024-02-11,589873.25,24578.052083333332,30460.5,19
2024-02-12,674488.75,28103.697916666668,33436.25,19
2024-02-13,671441.0,27976.708333333332,33389.0,19
2024-02-14,673548.5,28064.520833333332,33419.0,19
2024-02-15,682345.25,28431.052083333332,33404.0,19
2024-02-16,671195.5,27966.479166666668,32002.25,19
2024-02-17,579344.75,24139.364583333332,28134.0,19
2024-02-18,544216.75,22675.697916666668,28246.25,20
2024-02-19,645144.0,26881.0,32898.25,19
2024-02-20,657215.25,27383.96875,33288.5,19
2024-02-21,669883.0,27911.791666666668,33883.0,19
2024-02-22,676702.5,28195.9375,33542.0,19
2024-02-23,668296.5,27845.6875,32660.75,19
2024-02-24,603916.5,25163.1875,29905.25,19
2024-02-25,579856.5,24160.6875,30041.75,19
2024-02-26,681085.75,28378.572916666668,34772.75,19
2024-02-27,693280.5,28886.6875,34799.75,19
2024-02-28,678556.5,28273.1875,33864.25,19
2024-02-29,681399.5,28391.645833333332,34662.75,19
2024-03-01,676526.25,28188.59375,33521.75,19
2024-03-02,616644.5,25693.520833333332,30694.0,19
2024-03-03,571535.75,23813.989583333332,29935.0,19
2024-03-04,693787.5,28907.8125,35446.25,19
2024-03-05,681618.0,28400.75,34492.5,19
2024-03-06,686888.75,28620.364583333332,34828.5,19
2024-03-07,690204.0,28758.5,34743.0,19
2024-03-08,691743.5,28822.645833333332,34045.0,19
2024-03-09,633788.75,26407.864583333332,30861.5,19
2024-03-10,574603.25,23941.802083333332,30383.5,20
2024-03-11,674615.0,28108.958333333332,35021.5,19
2024-03-12,672287.75,28011.989583333332,34074.75,19
2024-03-13,671858.25,27994.09375,33938.5,19
2024-03-14,673063.0,28044.291666666668,33993.75,19
2024-03-15,658102.75,27420.947916666668,32032.25,19
2024-03-16,576961.5,24040.0625,28487.5,20
2024-03-17,534978.0,22290.75,27730.75,20
2024-03-18,620588.5,25857.854166666668,31186.75,19
2024-03-19,614876.25,25619.84375,31013.75,19
2024-03-20,630464.75,26269.364583333332,31384.5,19
2024-03-21,636256.75,26510.697916666668,31786.5,19
2024-03-22,635141.75,26464.239583333332,31194.0,19
2024-03-23,546259.25,22760.802083333332,26652.75,19
2024-03-24,511582.5,21315.9375,26814.5,19
2024-03-25,639006.75,26625.28125,31417.5,19
2024-03-26,651380.25,27140.84375,32115.75,19
2024-03-27,645759.75,26906.65625,32014.75,19
2024-03-28,563896.25,23495.677083333332,28152.5,19
2024-03-29,525821.0,21909.208333333332,26197.5,20
2024-03-30,543689.5,22653.729166666668,27459.25,20
2024-03-31,526252.25,21927.177083333332,27608.5,19
2024-04-01,562800.75,23450.03125,29649.0,19
2024-04-02,650752.25,27114.677083333332,33253.75,19
2024-04-03,642915.25,26788.135416666668,31547.25,19
2024-04-04,631894.0,26328.916666666668,31380.25,19
2024-04-05,620202.25,25841.760416666668,30047.75,19
2024-04-06,545524.75,22730.197916666668,27360.0,19
2024-04-07,517219.5,21550.8125,27126.0,19
2024-04-08,609809.0,25408.708333333332,30789.5,19
2024-04-09,609045.0,25376.875,30677.0,19
2024-04-10,617361.0,25723.375,30878.5,19
2024-04-11,614480.75,25603.364583333332,30651.25,19
2024-04-12,614658.0,25610.75,29689.75,6
2024-04-13,536960.5,22373.354166666668,26981.5,19
2024-04-14,499798.25,20824.927083333332,25998.25,19
2024-04-15,604360.75,25181.697916666668,30559.5,19
2024-04-16,614893.25,25620.552083333332,30632.25,19
2024-04-17,617423.5,25725.979166666668,30196.25,19
2024-04-18,613571.25,25565.46875,30428.75,19
2024-04-19,615992.5,25666.354166666668,29910.75,19
2024-04-20,541538.0,22564.083333333332,26495.75,19
2024-04-21,503426.0,20976.083333333332,26634.75,19
2024-04-22,600512.25,25021.34375,30436.5,19
2024-04-23,620494.25,25853.927083333332,31174.5,19
2024-04-24,627154.25,26131.427083333332,31583.0,19
2024-04-25,644855.75,26868.989583333332,31815.0,19
2024-04-26,630370.75,26265.447916666668,29843.0,19
2024-04-27,562601.25,23441.71875,26803.75,19
2024-04-28,524347.25,21847.802083333332,27083.0,19
2024-04-29,630836.25,26284.84375,31205.25,19
2024-04-30,621201.5,25883.395833333332,30003.0,19
2024-05-01,515793.5,21491.395833333332,26310.0,19
2024-05-02,595530.75,24813.78125,29089.75,19
2024-05-03,606920.0,25288.333333333332,29349.5,19
2024-05-04,544183.5,22674.3125,26740.75,19
2024-05-05,516730.0,21530.416666666668,26759.0,19
2024-05-06,608120.75,25338.364583333332,29656.75,19
2024-05-07,609250.25,25385.427083333332,30059.75,19
2024-05-08,617310.25,25721.260416666668,30189.25,19
2024-05-09,619597.5,25816.5625,30069.25,19
2024-05-10,607966.75,25331.947916666668,28763.75,19
2024-05-11,535913.75,22329.739583333332,26133.0,19
2024-05-12,502257.25,20927.385416666668,25590.25,19
2024-05-13,605497.0,25229.041666666668,29910.75,19
2024-05-14,622586.25,25941.09375,29839.0,19
2024-05-15,609573.75,25398.90625,29190.0,19
2024-05-16,615323.0,25638.458333333332,29473.75,19
2024-05-17,607962.0,25331.75,28354.5,19
2024-05-18,538975.75,22457.322916666668,25654.75,19
2024-05-19,505091.0,21045.458333333332,25769.25,19
2024-05-20,594730.5,24780.4375,28986.0,19
2024-05-21,612165.0,25506.875,29607.0,19
2024-05-22,615273.75,25636.40625,29593.0,19
2024-05-23,614823.75,25617.65625,29229.5,19
2024-05-24,610779.0,25449.125,28191.25,19
2024-05-25,541129.75,22547.072916666668,25743.0,19
2024-05-26,503424.5,20976.020833333332,25515.0,19
2024-05-27,614787.25,25616.135416666668,29894.0,19
2024-05-28,629548.5,26231.1875,30348.75,19
2024-05-29,644762.25,26865.09375,30565.5,18
2024-05-30,644078.75,26836.614583333332,30751.5,19
2024-05-31,636388.25,26516.177083333332,29423.5,19
2024-06-01,556211.5,23175.479166666668,26468.25,19
2024-06-02,518917.25,21621.552083333332,26038.5,19
2024-06-03,627040.25,26126.677083333332,30200.0,19
2024-06-04,636201.5,26508.395833333332,30304.5,19
2024-06-05,651198.75,27133.28125,30852.0,18
2024-06-06,666012.0,27750.5,31217.0,19
2024-06-07,662360.25,27598.34375,30250.25,11
2024-06-08,576591.0,24024.625,26406.75,19
2024-06-09,520308.25,21679.510416666668,25472.5,19
2024-06-10,623312.25,25971.34375,29369.75,19
2024-06-11,627517.75,26146.572916666668,29150.75,19
2024-06-12,623553.0,25981.375,28713.75,19
2024-06-13,611338.75,25472.447916666668,29156.75,19
2024-06-14,628628.0,26192.833333333332,28996.0,18
2024-06-15,553068.5,23044.520833333332,25864.25,19
2024-06-16,513688.0,21403.666666666668,26018.25,20
2024-06-17,635160.5,26465.020833333332,30612.75,19
2024-06-18,654622.0,27275.916666666668,30531.25,18
2024-06-19,644104.0,26837.666666666668,29701.75,19
2024-06-20,634866.0,26452.75,29058.25,11
2024-06-21,620636.5,25859.854166666668,28576.75,19
2024-06-22,559622.5,23317.604166666668,26403.0,19
2024-06-23,523907.25,21829.46875,26216.5,20
2024-06-24,609151.5,25381.3125,29089.75,19
2024-06-25,671129.5,27963.729166666668,31565.25,18
2024-06-26,680258.75,28344.114583333332,31094.0,18
2024-06-27,678192.75,28258.03125,31126.75,18
2024-06-28,669828.75,27909.53125,31052.25,11
2024-06-29,584087.0,24336.958333333332,26644.25,19
2024-06-30,542978.0,22624.083333333332,26941.25,20
2024-07-01,642003.0,26750.125,29797.5,19
2024-07-02,656003.0,27333.458333333332,30778.5,19
2024-07-03,672454.0,28018.916666666668,31370.5,19
2024-07-04,697318.75,29054.947916666668,32853.25,19
2024-07-05,702520.75,29271.697916666668,32084.25,17
2024-07-06,607024.25,25292.677083333332,28150.25,19
2024-07-07,553920.0,23080.0,27435.5,20
2024-07-08,662186.25,27591.09375,31322.75,19
2024-07-09,688755.25,28698.135416666668,32169.5,19
2024-07-10,708672.75,29528.03125,33226.25,19
2024-07-11,736644.5,30693.520833333332,34549.75,17
2024-07-12,724261.0,30177.541666666668,33307.75,11
2024-07-13,620981.75,25874.239583333332,28597.5,19
2024-07-14,576213.25,24008.885416666668,29256.0,20
2024-07-15,701906.0,29246.083333333332,33391.25,18
2024-07-16,715124.5,29796.854166666668,33012.5,18
2024-07-17,722080.0,30086.666666666668,33670.25,18
2024-07-18,743138.0,30964.083333333332,34588.25,16
2024-07-19,741600.25,30900.010416666668,34357.0,17
2024-07-20,658804.5,27450.1875,30819.0,19
2024-07-21,596201.0,24841.708333333332,29025.5,19
2024-07-22,700878.25,29203.260416666668,33281.0,19
2024-07-23,735174.5,30632.270833333332,34539.25,18
2024-07-24,757227.25,31551.135416666668,35239.75,17
2024-07-25,724609.25,30192.052083333332,33785.75,19
2024-07-26,724071.75,30169.65625,33357.5,17
2024-07-27,652368.25,27182.010416666668,30434.0,19
2024-07-28,622635.75,25943.15625,30933.25,19
2024-07-29,751528.75,31313.697916666668,35565.25,16
2024-07-30,769676.0,32069.833333333332,36000.0,16
2024-07-31,760772.5,31698.854166666668,35416.0,17
2024-08-01,764934.25,31872.260416666668,35786.75,17
2024-08-02,738215.5,30758.979166666668,34186.5,11
2024-08-03,641002.75,26708.447916666668,30281.25,19
2024-08-04,615420.75,25642.53125,30440.75,20
2024-08-05,711886.25,29661.927083333332,33823.25,19
2024-08-06,715648.0,29818.666666666668,33628.75,19
2024-08-07,718561.25,29940.052083333332,33893.5,19
2024-08-08,718032.75,29918.03125,33870.0,19
2024-08-09,715835.5,29826.479166666668,33229.25,19
2024-08-10,657810.5,27408.770833333332,31690.0,19
2024-08-11,622381.5,25932.5625,30894.5,19
2024-08-12,703789.5,29324.5625,33839.5,19
2024-08-13,690323.0,28763.458333333332,32308.0,12
2024-08-14,654217.75,27259.072916666668,30358.25,19
2024-08-15,567747.75,23656.15625,27748.0,19
2024-08-16,610764.75,25448.53125,29225.25,19
2024-08-17,599906.5,24996.104166666668,28968.0,19
2024-08-18,582158.25,24256.59375,29031.75,19
2024-08-19,663947.5,27664.479166666668,32419.25,19
2024-08-20,682373.0,28432.208333333332,32979.5,19
2024-08-21,691607.5,28816.979166666668,32791.25,19
2024-08-22,696552.75,29023.03125,32884.75,19
2024-08-23,690304.0,28762.666666666668,32342.25,19
2024-08-24,635117.25,26463.21875,30551.0,19
2024-08-25,595822.25,24825.927083333332,29344.75,19
2024-08-26,691058.25,28794.09375,33331.0,19
2024-08-27,715754.25,29823.09375,34094.5,19
2024-08-28,726491.25,30270.46875,34113.0,19
2024-08-29,718827.0,29951.125,33254.0,19
2024-08-30,700927.0,29205.291666666668,32272.0,11
2024-08-31,625173.0,26048.875,29953.75,19
2024-09-01,585035.5,24376.479166666668,29579.5,19
2024-09-02,698505.0,29104.375,33096.75,19
2024-09-03,700648.75,29193.697916666668,33203.75,11
2024-09-04,674397.0,28099.875,32375.25,19
2024-09-05,661002.25,27541.760416666668,31657.75,19
2024-09-06,658814.0,27450.583333333332,30494.25,19
2024-09-07,580820.75,24200.864583333332,28128.75,19
2024-09-08,541244.25,22551.84375,27519.5,19
2024-09-09,634383.75,26432.65625,31146.5,19
2024-09-10,656137.0,27339.041666666668,31556.5,19
2024-09-11,640823.75,26700.989583333332,30813.0,19
2024-09-12,662393.75,27599.739583333332,31435.0,19
2024-09-13,636724.75,26530.197916666668,29895.25,19
2024-09-14,559998.0,23333.25,27053.75,19
2024-09-15,524268.0,21844.5,27131.5,19
2024-09-16,636232.75,26509.697916666668,31679.25,18
2024-09-17,647745.0,26989.375,31539.25,19
2024-09-18,649775.75,27073.989583333332,31009.25,18
2024-09-19,651505.25,27146.052083333332,31277.25,18
2024-09-20,639704.25,26654.34375,30219.0,18
2024-09-21,564260.75,23510.864583333332,26617.0,18
2024-09-22,523451.75,21810.489583333332,26555.5,19
2024-09-23,615982.25,25665.927083333332,30267.75,18
2024-09-24,622571.75,25940.489583333332,30396.75,18
2024-09-25,646816.0,26950.666666666668,31743.25,18
2024-09-26,665798.5,27741.604166666668,32695.0,18
2024-09-27,637143.0,26547.625,30634.75,18
2024-09-28,547214.0,22800.583333333332,26386.75,18
2024-09-29,511893.75,21328.90625,26388.25,19
2024-09-30,617006.0,25708.583333333332,30858.0,18
2024-10-01,640668.75,26694.53125,31900.0,18
2024-10-02,655641.25,27318.385416666668,32239.25,18
2024-10-03,647002.0,26958.416666666668,31627.75,18
2024-10-04,630298.5,26262.4375,30570.5,18
2024-10-05,559048.25,23293.677083333332,27263.25,18
2024-10-06,537572.5,22398.854166666668,27303.0,18
2024-10-07,647917.75,26996.572916666668,32154.25,18
2024-10-08,640507.75,26687.822916666668,31421.75,18
2024-10-09,638476.75,26603.197916666668,31602.25,18
2024-10-10,631753.5,26323.0625,30918.5,18
2024-10-11,619354.75,25806.447916666668,30254.0,18
2024-10-12,544870.25,22702.927083333332,26134.5,18
2024-10-13,513962.25,21415.09375,26262.75,19
2024-10-14,628372.0,26182.166666666668,31375.5,18
2024-10-15,645313.0,26888.041666666668,31897.5,18
2024-10-16,646784.25,26949.34375,31602.75,18
2024-10-17,638685.25,26611.885416666668,31419.25,18
2024-10-18,624848.75,26035.364583333332,30304.0,18
2024-10-19,546922.0,22788.416666666668,26487.0,18
2024-10-20,512767.25,21365.302083333332,26296.25,18
2024-10-21,610944.5,25456.020833333332,30920.75,18
2024-10-22,631926.25,26330.260416666668,31760.5,18
2024-10-23,629179.75,26215.822916666668,31142.75,18
2024-10-24,628817.75,26200.739583333332,31237.0,18
2024-10-25,633903.25,26412.635416666668,30431.0,18
2024-10-26,552245.25,23010.21875,26905.75,18
2024-10-27,525584.25,21899.34375,27276.5,18
2024-10-28,630516.25,26271.510416666668,31996.0,19
2024-10-29,657456.75,27394.03125,32603.0,19
2024-10-30,646858.0,26952.416666666668,31990.5,19
2024-10-31,627345.25,26139.385416666668,30149.25,18
2024-11-01,537599.25,22399.96875,26380.75,19
2024-11-02,534378.5,22265.770833333332,26387.25,18
2024-11-03,513459.75,21394.15625,26678.5,19
2024-11-04,610955.25,25456.46875,30642.5,18
2024-11-05,631284.75,26303.53125,31197.0,19
2024-11-06,634334.75,26430.614583333332,31343.75,18
2024-11-07,634772.0,26448.833333333332,31556.75,19
2024-11-08,634906.5,26454.4375,30415.5,18
2024-11-09,557886.25,23245.260416666668,26663.25,19
2024-11-10,523101.5,21795.895833333332,26540.25,19
2024-11-11,622803.5,25950.145833333332,31270.75,19
2024-11-12,653617.0,27234.041666666668,32638.25,19
2024-11-13,678227.75,28259.489583333332,33296.5,18
2024-11-14,669483.0,27895.125,33159.5,19
2024-11-15,663507.5,27646.145833333332,31856.75,18
2024-11-16,580965.75,24206.90625,27877.75,19
2024-11-17,541848.75,22577.03125,27668.0,19
2024-11-18,642248.25,26760.34375,32305.5,19
2024-11-19,656166.0,27340.25,32622.25,19
2024-11-20,660532.25,27522.177083333332,33139.0,19
2024-11-21,674499.5,28104.145833333332,33199.0,19
2024-11-22,667559.5,27814.979166666668,31971.75,19
2024-11-23,587424.25,24476.010416666668,28402.25,19
2024-11-24,553287.5,23053.645833333332,28187.5,19
2024-11-25,655081.5,27295.0625,32651.5,19
2024-11-26,676544.0,28189.333333333332,33307.25,19
2024-11-27,680436.75,28351.53125,33746.25,19
2024-11-28,688892.25,28703.84375,34153.25,19
2024-11-29,674873.5,28119.729166666668,32369.75,18
2024-11-30,592336.0,24680.666666666668,28519.75,18
2024-12-01,563174.0,23465.583333333332,28685.0,19
2024-12-02,666321.0,27763.375,33006.5,19
2024-12-03,683124.0,28463.5,33756.25,19
2024-12-04,685937.5,28580.729166666668,34073.75,19
2024-12-05,687874.0,28661.416666666668,33251.75,19
2024-12-06,591000.0,24625.0,28729.5,19
2024-12-07,579552.75,24148.03125,28358.0,20
2024-12-08,574083.25,23920.135416666668,29757.75,19
2024-12-09,681435.0,28393.125,34535.75,19
2024-12-10,739106.25,30796.09375,36972.75,19
2024-12-11,767592.5,31983.020833333332,37761.75,19
2024-12-12,753043.0,31376.791666666668,36951.5,18
2024-12-13,741454.25,30893.927083333332,35241.25,19
2024-12-14,653978.75,27249.114583333332,31880.5,19
2024-12-15,623958.75,25998.28125,32391.75,19
2024-12-16,737579.0,30732.458333333332,37340.75,19
2024-12-17,749413.0,31225.541666666668,37524.25,19
2024-12-18,734777.5,30615.729166666668,36354.5,19
2024-12-19,719390.0,29974.583333333332,35245.0,19
2024-12-20,701845.75,29243.572916666668,33892.25,19
2024-12-21,629236.75,26218.197916666668,30869.5,19
