value,datetime,datetime_utc,tz_time,geo_id,geo_name,indicator_id,indicator_name,unit,date
0.009,2023-08-01T00:00:00.000+02:00,2023-07-31T22:00:00Z,2023-07-31T22:00:00.000Z,12,Ceuta,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-08-01
319.427,2023-08-01T00:00:00.000+02:00,2023-07-31T22:00:00Z,2023-07-31T22:00:00.000Z,13,Comunidad de Madrid,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-08-01
86.548,2023-08-01T00:00:00.000+02:00,2023-07-31T22:00:00Z,2023-07-31T22:00:00.000Z,14,Comunidad Foral de Navarra,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-08-01
667.032,2023-08-01T00:00:00.000+02:00,2023-07-31T22:00:00Z,2023-07-31T22:00:00.000Z,15,Comunidad Valenciana,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-08-01
79.901,2023-08-01T00:00:00.000+02:00,2023-07-31T22:00:00Z,2023-07-31T22:00:00.000Z,16,Extremadura,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-08-01
230.447,2023-08-01T00:00:00.000+02:00,2023-07-31T22:00:00Z,2023-07-31T22:00:00.000Z,17,Galicia,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-08-01
97.823,2023-08-01T00:00:00.000+02:00,2023-07-31T22:00:00Z,2023-07-31T22:00:00.000Z,18,Islas Baleares,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-08-01
77.418,2023-08-01T00:00:00.000+02:00,2023-07-31T22:00:00Z,2023-07-31T22:00:00.000Z,19,Islas Canarias,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-08-01
20.316,2023-08-01T00:00:00.000+02:00,2023-07-31T22:00:00Z,2023-07-31T22:00:00.000Z,20,La Rioja,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-08-01
245.912,2023-08-01T00:00:00.000+02:00,2023-07-31T22:00:00Z,2023-07-31T22:00:00.000Z,21,Región de Murcia,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-08-01
0.335,2023-08-01T00:00:00.000+02:00,2023-07-31T22:00:00Z,2023-07-31T22:00:00.000Z,8746,Melilla,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-08-01
1104.553,2023-09-01T00:00:00.000+02:00,2023-08-31T22:00:00Z,2023-08-31T22:00:00.000Z,4,Andalucía,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-09-01
526.859,2023-09-01T00:00:00.000+02:00,2023-08-31T22:00:00Z,2023-08-31T22:00:00.000Z,5,Aragón,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-09-01
118.57,2023-09-01T00:00:00.000+02:00,2023-08-31T22:00:00Z,2023-08-31T22:00:00.000Z,6,Cantabria,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-09-01
447.224,2023-09-01T00:00:00.000+02:00,2023-08-31T22:00:00Z,2023-08-31T22:00:00.000Z,7,Castilla-La Mancha,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-09-01
262.323,2023-09-01T00:00:00.000+02:00,2023-08-31T22:00:00Z,2023-08-31T22:00:00.000Z,8,Castilla y León,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-09-01
1212.552,2023-09-01T00:00:00.000+02:00,2023-08-31T22:00:00Z,2023-08-31T22:00:00.000Z,9,Cataluña,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-09-01
250.836,2023-09-01T00:00:00.000+02:00,2023-08-31T22:00:00Z,2023-08-31T22:00:00.000Z,10,País Vasco,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-09-01
93.847,2023-09-01T00:00:00.000+02:00,2023-08-31T22:00:00Z,2023-08-31T22:00:00.000Z,11,Principado de Asturias,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-09-01
0.009,2023-09-01T00:00:00.000+02:00,2023-08-31T22:00:00Z,2023-08-31T22:00:00.000Z,12,Ceuta,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-09-01
328.97,2023-09-01T00:00:00.000+02:00,2023-08-31T22:00:00Z,2023-08-31T22:00:00.000Z,13,Comunidad de Madrid,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-09-01
88.243,2023-09-01T00:00:00.000+02:00,2023-08-31T22:00:00Z,2023-08-31T22:00:00.000Z,14,Comunidad Foral de Navarra,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-09-01
682.088,2023-09-01T00:00:00.000+02:00,2023-08-31T22:00:00Z,2023-08-31T22:00:00.000Z,15,Comunidad Valenciana,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-09-01
83.244,2023-09-01T00:00:00.000+02:00,2023-08-31T22:00:00Z,2023-08-31T22:00:00.000Z,16,Extremadura,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-09-01
232.532,2023-09-01T00:00:00.000+02:00,2023-08-31T22:00:00Z,2023-08-31T22:00:00.000Z,17,Galicia,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-09-01
101.58,2023-09-01T00:00:00.000+02:00,2023-08-31T22:00:00Z,2023-08-31T22:00:00.000Z,18,Islas Baleares,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-09-01
80.53,2023-09-01T00:00:00.000+02:00,2023-08-31T22:00:00Z,2023-08-31T22:00:00.000Z,19,Islas Canarias,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-09-01
21.074,2023-09-01T00:00:00.000+02:00,2023-08-31T22:00:00Z,2023-08-31T22:00:00.000Z,20,La Rioja,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-09-01
252.055,2023-09-01T00:00:00.000+02:00,2023-08-31T22:00:00Z,2023-08-31T22:00:00.000Z,21,Región de Murcia,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-09-01
0.355,2023-09-01T00:00:00.000+02:00,2023-08-31T22:00:00Z,2023-08-31T22:00:00.000Z,8746,Melilla,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-09-01
1128.357,2023-10-01T00:00:00.000+02:00,2023-09-30T22:00:00Z,2023-09-30T22:00:00.000Z,4,Andalucía,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-10-01
530.453,2023-10-01T00:00:00.000+02:00,2023-09-30T22:00:00Z,2023-09-30T22:00:00.000Z,5,Aragón,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-10-01
119.259,2023-10-01T00:00:00.000+02:00,2023-09-30T22:00:00Z,2023-09-30T22:00:00.000Z,6,Cantabria,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-10-01
451.452,2023-10-01T00:00:00.000+02:00,2023-09-30T22:00:00Z,2023-09-30T22:00:00.000Z,7,Castilla-La Mancha,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-10-01
266.324,2023-10-01T00:00:00.000+02:00,2023-09-30T22:00:00Z,2023-09-30T22:00:00.000Z,8,Castilla y León,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-10-01
1232.105,2023-10-01T00:00:00.000+02:00,2023-09-30T22:00:00Z,2023-09-30T22:00:00.000Z,9,Cataluña,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-10-01
255.258,2023-10-01T00:00:00.000+02:00,2023-09-30T22:00:00Z,2023-09-30T22:00:00.000Z,10,País Vasco,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-10-01
94.573,2023-10-01T00:00:00.000+02:00,2023-09-30T22:00:00Z,2023-09-30T22:00:00.000Z,11,Principado de Asturias,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-10-01
0.009,2023-10-01T00:00:00.000+02:00,2023-09-30T22:00:00Z,2023-09-30T22:00:00.000Z,12,Ceuta,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-10-01
336.8,2023-10-01T00:00:00.000+02:00,2023-09-30T22:00:00Z,2023-09-30T22:00:00.000Z,13,Comunidad de Madrid,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-10-01
90.555,2023-10-01T00:00:00.000+02:00,2023-09-30T22:00:00Z,2023-09-30T22:00:00.000Z,14,Comunidad Foral de Navarra,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-10-01
695.412,2023-10-01T00:00:00.000+02:00,2023-09-30T22:00:00Z,2023-09-30T22:00:00.000Z,15,Comunidad Valenciana,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-10-01
86.93,2023-10-01T00:00:00.000+02:00,2023-09-30T22:00:00Z,2023-09-30T22:00:00.000Z,16,Extremadura,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-10-01
233.739,2023-10-01T00:00:00.000+02:00,2023-09-30T22:00:00Z,2023-09-30T22:00:00.000Z,17,Galicia,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-10-01
106.675,2023-10-01T00:00:00.000+02:00,2023-09-30T22:00:00Z,2023-09-30T22:00:00.000Z,18,Islas Baleares,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-10-01
83.917,2023-10-01T00:00:00.000+02:00,2023-09-30T22:00:00Z,2023-09-30T22:00:00.000Z,19,Islas Canarias,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-10-01
22.144,2023-10-01T00:00:00.000+02:00,2023-09-30T22:00:00Z,2023-09-30T22:00:00.000Z,20,La Rioja,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-10-01
257.697,2023-10-01T00:00:00.000+02:00,2023-09-30T22:00:00Z,2023-09-30T22:00:00.000Z,21,Región de Murcia,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-10-01
0.355,2023-10-01T00:00:00.000+02:00,2023-09-30T22:00:00Z,2023-09-30T22:00:00.000Z,8746,Melilla,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-10-01
1233.358,2023-11-01T00:00:00.000+01:00,2023-10-31T23:00:00Z,2023-10-31T23:00:00.000Z,4,Andalucía,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-11-01
508.417,2023-11-01T00:00:00.000+01:00,2023-10-31T23:00:00Z,2023-10-31T23:00:00.000Z,5,Aragón,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-11-01
119.708,2023-11-01T00:00:00.000+01:00,2023-10-31T23:00:00Z,2023-10-31T23:00:00.000Z,6,Cantabria,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-11-01
460.224,2023-11-01T00:00:00.000+01:00,2023-10-31T23:00:00Z,2023-10-31T23:00:00.000Z,7,Castilla-La Mancha,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-11-01
272.401,2023-11-01T00:00:00.000+01:00,2023-10-31T23:00:00Z,2023-10-31T23:00:00.000Z,8,Castilla y León,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-11-01
1255.453,2023-11-01T00:00:00.000+01:00,2023-10-31T23:00:00Z,2023-10-31T23:00:00.000Z,9,Cataluña,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-11-01
259.007,2023-11-01T00:00:00.000+01:00,2023-10-31T23:00:00Z,2023-10-31T23:00:00.000Z,10,País Vasco,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-11-01
95.605,2023-11-01T00:00:00.000+01:00,2023-10-31T23:00:00Z,2023-10-31T23:00:00.000Z,11,Principado de Asturias,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-11-01
0.023,2023-11-01T00:00:00.000+01:00,2023-10-31T23:00:00Z,2023-10-31T23:00:00.000Z,12,Ceuta,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-11-01
345.852,2023-11-01T00:00:00.000+01:00,2023-10-31T23:00:00Z,2023-10-31T23:00:00.000Z,13,Comunidad de Madrid,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-11-01
92.727,2023-11-01T00:00:00.000+01:00,2023-10-31T23:00:00Z,2023-10-31T23:00:00.000Z,14,Comunidad Foral de Navarra,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-11-01
703.448,2023-11-01T00:00:00.000+01:00,2023-10-31T23:00:00Z,2023-10-31T23:00:00.000Z,15,Comunidad Valenciana,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-11-01
90.122,2023-11-01T00:00:00.000+01:00,2023-10-31T23:00:00Z,2023-10-31T23:00:00.000Z,16,Extremadura,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-11-01
237.773,2023-11-01T00:00:00.000+01:00,2023-10-31T23:00:00Z,2023-10-31T23:00:00.000Z,17,Galicia,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-11-01
109.546,2023-11-01T00:00:00.000+01:00,2023-10-31T23:00:00Z,2023-10-31T23:00:00.000Z,18,Islas Baleares,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-11-01
87.059,2023-11-01T00:00:00.000+01:00,2023-10-31T23:00:00Z,2023-10-31T23:00:00.000Z,19,Islas Canarias,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-11-01
22.683,2023-11-01T00:00:00.000+01:00,2023-10-31T23:00:00Z,2023-10-31T23:00:00.000Z,20,La Rioja,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-11-01
263.395,2023-11-01T00:00:00.000+01:00,2023-10-31T23:00:00Z,2023-10-31T23:00:00.000Z,21,Región de Murcia,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-11-01
0.361,2023-11-01T00:00:00.000+01:00,2023-10-31T23:00:00Z,2023-10-31T23:00:00.000Z,8746,Melilla,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-11-01
1273.699,2023-12-01T00:00:00.000+01:00,2023-11-30T23:00:00Z,2023-11-30T23:00:00.000Z,4,Andalucía,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-12-01
478.93,2023-12-01T00:00:00.000+01:00,2023-11-30T23:00:00Z,2023-11-30T23:00:00.000Z,5,Aragón,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-12-01
130.964,2023-12-01T00:00:00.000+01:00,2023-11-30T23:00:00Z,2023-11-30T23:00:00.000Z,6,Cantabria,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-12-01
478.235,2023-12-01T00:00:00.000+01:00,2023-11-30T23:00:00Z,2023-11-30T23:00:00.000Z,7,Castilla-La Mancha,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-12-01
292.33,2023-12-01T00:00:00.000+01:00,2023-11-30T23:00:00Z,2023-11-30T23:00:00.000Z,8,Castilla y León,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-12-01
1298.337,2023-12-01T00:00:00.000+01:00,2023-11-30T23:00:00Z,2023-11-30T23:00:00.000Z,9,Cataluña,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-12-01
271.119,2023-12-01T00:00:00.000+01:00,2023-11-30T23:00:00Z,2023-11-30T23:00:00.000Z,10,País Vasco,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-12-01
97.286,2023-12-01T00:00:00.000+01:00,2023-11-30T23:00:00Z,2023-11-30T23:00:00.000Z,11,Principado de Asturias,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-12-01
0.023,2023-12-01T00:00:00.000+01:00,2023-11-30T23:00:00Z,2023-11-30T23:00:00.000Z,12,Ceuta,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-12-01
371.926,2023-12-01T00:00:00.000+01:00,2023-11-30T23:00:00Z,2023-11-30T23:00:00.000Z,13,Comunidad de Madrid,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-12-01
98.846,2023-12-01T00:00:00.000+01:00,2023-11-30T23:00:00Z,2023-11-30T23:00:00.000Z,14,Comunidad Foral de Navarra,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-12-01
748.269,2023-12-01T00:00:00.000+01:00,2023-11-30T23:00:00Z,2023-11-30T23:00:00.000Z,15,Comunidad Valenciana,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-12-01
95.841,2023-12-01T00:00:00.000+01:00,2023-11-30T23:00:00Z,2023-11-30T23:00:00.000Z,16,Extremadura,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-12-01
246.943,2023-12-01T00:00:00.000+01:00,2023-11-30T23:00:00Z,2023-11-30T23:00:00.000Z,17,Galicia,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-12-01
113.631,2023-12-01T00:00:00.000+01:00,2023-11-30T23:00:00Z,2023-11-30T23:00:00.000Z,18,Islas Baleares,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-12-01
90.081,2023-12-01T00:00:00.000+01:00,2023-11-30T23:00:00Z,2023-11-30T23:00:00.000Z,19,Islas Canarias,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-12-01
24.395,2023-12-01T00:00:00.000+01:00,2023-11-30T23:00:00Z,2023-11-30T23:00:00.000Z,20,La Rioja,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-12-01
286.461,2023-12-01T00:00:00.000+01:00,2023-11-30T23:00:00Z,2023-11-30T23:00:00.000Z,21,Región de Murcia,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-12-01
0.361,2023-12-01T00:00:00.000+01:00,2023-11-30T23:00:00Z,2023-11-30T23:00:00.000Z,8746,Melilla,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-12-01
1319.603,2024-01-01T00:00:00.000+01:00,2023-12-31T23:00:00Z,2023-12-31T23:00:00.000Z,4,Andalucía,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2024-01-01
489.093,2024-01-01T00:00:00.000+01:00,2023-12-31T23:00:00Z,2023-12-31T23:00:00.000Z,5,Aragón,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2024-01-01
131.292,2024-01-01T00:00:00.000+01:00,2023-12-31T23:00:00Z,2023-12-31T23:00:00.000Z,6,Cantabria,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2024-01-01
500.566,2024-01-01T00:00:00.000+01:00,2023-12-31T23:00:00Z,2023-12-31T23:00:00.000Z,7,Castilla-La Mancha,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2024-01-01
323.566,2024-01-01T00:00:00.000+01:00,2023-12-31T23:00:00Z,2023-12-31T23:00:00.000Z,8,Castilla y León,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2024-01-01
1340.218,2024-01-01T00:00:00.000+01:00,2023-12-31T23:00:00Z,2023-12-31T23:00:00.000Z,9,Cataluña,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2024-01-01
287.654,2024-01-01T00:00:00.000+01:00,2023-12-31T23:00:00Z,2023-12-31T23:00:00.000Z,10,País Vasco,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2024-01-01
98.689,2024-01-01T00:00:00.000+01:00,2023-12-31T23:00:00Z,2023-12-31T23:00:00.000Z,11,Principado de Asturias,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2024-01-01
0.023,2024-01-01T00:00:00.000+01:00,2023-12-31T23:00:00Z,2023-12-31T23:00:00.000Z,12,Ceuta,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2024-01-01
397.257,2024-01-01T00:00:00.000+01:00,2023-12-31T23:00:00Z,2023-12-31T23:00:00.000Z,13,Comunidad de Madrid,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2024-01-01
110.139,2024-01-01T00:00:00.000+01:00,2023-12-31T23:00:00Z,2023-12-31T23:00:00.000Z,14,Comunidad Foral de Navarra,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2024-01-01
795.416,2024-01-01T00:00:00.000+01:00,2023-12-31T23:00:00Z,2023-12-31T23:00:00.000Z,15,Comunidad Valenciana,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2024-01-01
